"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
469,"Goldberg Variations, BWV 988: Variation 22 Alla breve a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,22,0.486,0.27,0.363,0.15,0.851,-14.847,0.0818,0.993,97.129,42560
470,"Goldberg Variations, BWV 988: Variation 23 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,22,0.974,0.372,0.501,0.195,0.926,-17.241,0.0501,0.994,109.773,54667
471,"Goldberg Variations, BWV 988: Variation 24 Canone all' Ottava a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,22,0.961,0.27,0.32,0.147,0.899,-19.096,0.0379,0.993,149.871,57133
472,"Goldberg Variations, BWV 988: Variation 25 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,23,0.107,0.455,0.0176,0.111,0.956,-31.603,0.0619,0.995,134.695,390013
473,"Goldberg Variations, BWV 988: Variation 26 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,22,0.855,0.454,0.252,0.178,0.901,-18.119,0.0344,0.994,112.75,52440
474,"Goldberg Variations, BWV 988: Variation 27 Canone alla Nona - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,21,0.962,0.226,0.44,0.121,0.943,-16.408,0.049,0.992,124.28,49667
475,"Goldberg Variations, BWV 988: Variation 28 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,22,0.615,0.209,0.231,0.108,0.862,-21.164,0.0346,0.991,88.94,71160
476,"Goldberg Variations, BWV 988: Variation 29 a 1 ovvero 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,21,0.725,0.206,0.34,0.111,0.92,-15.891,0.0364,0.992,109.644,60507
477,"Goldberg Variations, BWV 988: Variation 30 a 1 Clav. Quodlibet - Remastered","Johann Sebastian Bach/Glenn Gould",funk/motown,21,0.961,0.27,0.429,0.142,0.868,-13.534,0.0383,0.988,87.08,48373
478,"Goldberg Variations, BWV 988: Aria da capo - Remastered","Johann Sebastian Bach/Glenn Gould",balearic,24,0.291,0.286,0.024,0.133,0.928,-31.991,0.0435,0.995,87.214,132400
479,"Goldberg Variations, BWV 988: Aria - Remastered","Johann Sebastian Bach/Glenn Gould",balearic,61,0.244,0.454,0.0139,0.0736,0.943,-29.966,0.0514,0.995,130.253,184853
480,"Goldberg Variations, BWV 988: Variation 1 a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",balearic,45,0.984,0.504,0.462,0.242,0.797,-16.922,0.0687,0.985,164.917,70387
481,"Goldberg Variations, BWV 988: Variation 2 a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",balearic,43,0.961,0.326,0.311,0.118,0.876,-24.153,0.047,0.991,159.258,49253
482,"Goldberg Variations, BWV 988: Variation 3 a 1 Clav. Canone all'Unisono - Remastered","Johann Sebastian Bach/Glenn Gould",balearic,45,0.936,0.42,0.282,0.142,0.856,-23.046,0.0424,0.989,96.199,90707
483,"Goldberg Variations, BWV 988: Variation 4 a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",balearic,43,0.961,0.562,0.461,0.141,0.802,-14.43,0.0521,0.951,86.493,50480
484,"Goldberg Variations, BWV 988: Variation 5 a 1 ovvero 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",balearic,43,0.869,0.409,0.208,0.115,0.84,-22.097,0.0364,0.991,82.027,37027
485,"Goldberg Variations, BWV 988: Variation 6 a 1 Clav. Canone alla Seconda - Remastered","Johann Sebastian Bach/Glenn Gould",electronica/microhouse,42,0.977,0.365,0.304,0.162,0.919,-22.905,0.0374,0.987,107.77,40067
486,"Goldberg Variations, BWV 988: Variation 7 a 1 ovvero 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",electronica/microhouse,43,0.635,0.435,0.0585,0.157,0.934,-25.416,0.0384,0.993,52.059,76027
487,"Goldberg Variations, BWV 988: Variation 8 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",electronica/microhouse,41,0.974,0.42,0.379,0.28,0.924,-17.214,0.0466,0.979,110.698,53787
488,"Goldberg Variations, BWV 988: Variation 9 a 1 Clav. Canone alla Terza - Remastered","Johann Sebastian Bach/Glenn Gould",electronica/microhouse,41,0.961,0.537,0.223,0.137,0.89,-24.337,0.0513,0.99,97.19,59373
489,"Goldberg Variations, BWV 988: Variation 10 a 1 Clav. Fughetta - Remastered","Johann Sebastian Bach/Glenn Gould",electronica/microhouse,41,0.874,0.275,0.329,0.166,0.881,-15.509,0.0374,0.973,186.273,64293
490,"Goldberg Variations, BWV 988: Variation 11 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",electronica/microhouse,41,0.973,0.371,0.291,0.119,0.853,-23.512,0.0499,0.991,109.249,53453
491,"Goldberg Variations, BWV 988: Variation 12 Canone alla Quarta - Remastered","Johann Sebastian Bach/Glenn Gould",electronica/microhouse,41,0.975,0.43,0.453,0.197,0.821,-17.023,0.047,0.984,90.715,97973
492,"Goldberg Variations, BWV 988: Variation 13 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",electronica/microhouse,41,0.558,0.319,0.0729,0.122,0.903,-28.205,0.0558,0.992,77.792,158160
493,"Goldberg Variations, BWV 988: Variation 14 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",electronica/microhouse,40,0.964,0.43,0.29,0.213,0.881,-17.084,0.04,0.988,94.367,64707
494,"Goldberg Variations, BWV 988: Variation 15 a 1 Clav. Canone alla Quinta. Andante - Remastered","Johann Sebastian Bach/Glenn Gould",electronica/microhouse,41,0.567,0.548,0.0494,0.0989,0.929,-28.253,0.0847,0.994,77.488,301427
495,"Goldberg Variations, BWV 988: Variation 16 a 1 Clav. Overture - Remastered","Johann Sebastian Bach/Glenn Gould",---,40,0.649,0.312,0.321,0.152,0.929,-14.825,0.0441,0.964,108.665,98360
496,"Goldberg Variations, BWV 988: Variation 17 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould","chillwave/indie psych-rock/indietronica/nu gaze/shimmer pop",39,0.969,0.414,0.238,0.151,0.909,-24.808,0.0449,0.989,108.994,54013
497,"Goldberg Variations, BWV 988: Variation 18 a 1 Clav. Canone alla Sesta - Remastered","Johann Sebastian Bach/Glenn Gould",---,39,0.936,0.476,0.218,0.174,0.857,-24.016,0.0475,0.988,94.72,63147
498,"Goldberg Variations, BWV 988: Variation 19 a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",---,39,0.848,0.387,0.0695,0.139,0.94,-31.234,0.0671,0.994,181.823,62973
499,"Goldberg Variations, BWV 988: Variation 20 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould",---,39,0.922,0.361,0.287,0.171,0.67,-16.839,0.0381,0.982,117.089,50080
500,"Goldberg Variations, BWV 988: Variation 21 Canone alla Settima - Remastered","Johann Sebastian Bach/Glenn Gould",---,39,0.962,0.324,0.285,0.168,0.768,-17.995,0.0422,0.988,90.265,132640
501,"Goldberg Variations, BWV 988: Variation 22 a 1 Clav. alla breve - Remastered","Johann Sebastian Bach/Glenn Gould","alternative rock/dance-punk/experimental rock/garage rock/grunge/indie rock/lo-fi/math rock/new wave/noise pop/noise rock/post-hardcore/post-punk/punk",39,0.81,0.309,0.362,0.137,0.905,-17.259,0.0404,0.979,93.528,63280
502,"Goldberg Variations, BWV 988: Variation 23 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould","alternative rock/dance-punk/experimental rock/garage rock/grunge/indie rock/lo-fi/math rock/new wave/noise pop/noise rock/post-hardcore/post-punk/punk",39,0.967,0.363,0.393,0.162,0.821,-19.926,0.0434,0.99,102.681,57987
503,"Goldberg Variations, BWV 988: Variation 24 Canone all' Ottava a 1 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould","alternative rock/dance-punk/experimental rock/garage rock/grunge/indie rock/lo-fi/math rock/new wave/noise pop/noise rock/post-hardcore/post-punk/punk",39,0.931,0.289,0.127,0.112,0.91,-26.96,0.039,0.987,132.288,104040
504,"Goldberg Variations, BWV 988: Variation 25 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould","alternative rock/dance-punk/experimental rock/garage rock/grunge/indie rock/lo-fi/math rock/new wave/noise pop/noise rock/post-hardcore/post-punk/punk",39,0.152,0.526,0.0205,0.0949,0.937,-33.35,0.0644,0.995,138.769,362480
505,"Goldberg Variations, BWV 988: Variation 26 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould","alternative rock/dance-punk/experimental rock/garage rock/grunge/indie rock/lo-fi/math rock/new wave/noise pop/noise rock/post-hardcore/post-punk/punk",38,0.791,0.462,0.27,0.227,0.891,-16.989,0.0356,0.988,111.79,51880
506,"Goldberg Variations, BWV 988: Variation 27 a 2 Clav. Canone alla Nona - Remastered","Johann Sebastian Bach/Glenn Gould","alternative rock/dance-punk/experimental rock/garage rock/grunge/indie rock/lo-fi/math rock/new wave/noise pop/noise rock/post-hardcore/post-punk/punk",38,0.961,0.285,0.296,0.157,0.891,-19.142,0.0447,0.987,106.705,81240
507,"Goldberg Variations, BWV 988: Variation 28 a 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould","alternative rock/dance-punk/experimental rock/garage rock/grunge/indie rock/lo-fi/math rock/new wave/noise pop/noise rock/post-hardcore/post-punk/punk",38,0.826,0.231,0.196,0.0853,0.885,-23.951,0.0417,0.989,182.992,63267
508,"Goldberg Variations, BWV 988: Variation 29 a 1 ovvero 2 Clav. - Remastered","Johann Sebastian Bach/Glenn Gould","alternative rock/dance-punk/experimental rock/garage rock/grunge/indie rock/lo-fi/math rock/new wave/noise pop/noise rock/post-hardcore/post-punk/punk",38,0.89,0.212,0.303,0.168,0.937,-17.084,0.0415,0.985,91.502,61880
509,"Goldberg Variations, BWV 988: Variation 30 a 1 Clav. Quodlibet - Remastered","Johann Sebastian Bach/Glenn Gould","alternative rock/dance-punk/experimental rock/garage rock/grunge/indie rock/lo-fi/math rock/new wave/noise pop/noise rock/post-hardcore/post-punk/punk",38,0.876,0.403,0.286,0.138,0.763,-16.624,0.045,0.985,138.847,90080
510,"Goldberg Variations, BWV 988: Aria da capo - Remastered","Johann Sebastian Bach/Glenn Gould","alternative rock/dance-punk/experimental rock/garage rock/grunge/indie rock/lo-fi/math rock/new wave/noise pop/noise rock/post-hardcore/post-punk/punk",37,0.26,0.472,0.00744,0.0755,0.937,-34.069,0.0644,0.995,112.549,227800
511,"Sol Luna","Broken Social Scene","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",36,0.0344,0.17,0.147,0.083,0.849,-19.603,0.0447,0.858,96.697,79800
512,"Halfway Home","Broken Social Scene","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",44,0.418,0.431,0.947,0.0955,0.00737,-3.437,0.0407,3.71E-5,142.577,281987
513,"Protest Song","Broken Social Scene","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",41,0.321,0.473,0.913,0.188,0.779,-4.519,0.0563,4.59E-5,147.993,258093
514,Skyline,"Broken Social Scene","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",40,0.42,0.437,0.832,0.343,0.00901,-5.986,0.0311,0.000472,88.029,251413
515,"Stay Happy","Broken Social Scene","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",53,0.275,0.442,0.716,0.175,0.16,-7.047,0.0687,0.101,80.876,250827
516,"Vanity Pail Kids","Broken Social Scene","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",34,0.231,0.512,0.977,0.196,0.727,-4.197,0.0777,0.000111,116.956,239413
517,"Hug Of Thunder","Broken Social Scene","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",52,0.462,0.693,0.437,0.168,0.398,-8.472,0.0336,0.603,131,294920
518,"Towers And Masons","Broken Social Scene","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",35,0.435,0.522,0.769,0.103,0.728,-8.255,0.0327,0.255,153.073,240827
519,"Victim Lover","Broken Social Scene","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",35,0.135,0.392,0.725,0.105,0.00661,-6.442,0.0335,0.227,81.965,295240
520,"Please Take Me With You","Broken Social Scene","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",35,0.447,0.458,0.737,0.0816,0.928,-13.692,0.0809,0.226,147.995,293947
521,"Gonna Get Better","Broken Social Scene","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",34,0.242,0.502,0.901,0.116,0.184,-5.062,0.0643,0.0766,104.056,310880
522,"Mouth Guards Of The Apocalypse","Broken Social Scene","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",32,0.0818,0.425,0.682,0.105,0.345,-6.332,0.045,0.00623,94.014,344227
523,"I Am All That I Need / Arroyo Seco / Thumbprint Scar","Fleet Foxes","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",53,0.147,0.362,0.548,0.683,0.243,-8.342,0.0407,0.305,151.635,384747
524,"Cassius, -","Fleet Foxes","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",48,0.145,0.455,0.648,0.652,0.0123,-6.673,0.0412,0.553,125.159,289787
525,"- Naiads, Cassadies","Fleet Foxes","alternative rock/art rock/canterbury scene/dance rock/dance-punk/experimental/experimental rock/fourth world/freak folk/industrial/krautrock/lo-fi/neo-psychedelic/new wave/new weird america/no wave/noise pop/noise rock/post-punk/psychedelic rock/space rock/uk post-punk",50,0.173,0.536,0.493,0.155,0.313,-7.877,0.0278,0.2,97.077,190560
526,"Kept Woman","Fleet Foxes","dance pop/pop",49,0.17,0.374,0.402,0.11,0.000203,-7.402,0.0326,0.92,128.212,234533
527,"Third of May / Ōdaigahara","Fleet Foxes","dance pop/pop",51,0.252,0.266,0.464,0.0867,0.0836,-8.006,0.0322,0.117,142.777,525427
528,"If You Need To, Keep Time On Me","Fleet Foxes","dance pop/pop",70,0.135,0.521,0.22,0.179,0.00814,-10.202,0.0314,0.647,104.03,210507
529,Mearcstapa,"Fleet Foxes","dance pop/pop",47,0.327,0.464,0.608,0.173,0.571,-7.748,0.0302,0.372,115.19,249733
530,"On Another Ocean (January / June)","Fleet Foxes","dance pop/pop",50,0.0697,0.284,0.523,0.0933,0.0934,-6.512,0.0285,0.155,100.597,263373
531,"Fool's Errand","Fleet Foxes","dance pop/pop",56,0.0788,0.367,0.487,0.107,0.0747,-6.447,0.0363,0.599,111.817,288413
532,"I Should See Memphis","Fleet Foxes","dance pop/pop",45,0.188,0.261,0.399,0.516,0.829,-13.266,0.0364,0.744,158.444,284373
533,Crack-Up,"Fleet Foxes","dance pop/pop",45,0.101,0.241,0.427,0.107,0.0705,-8.582,0.0355,0.307,135.451,384240
534,"Blue Train Lines","Mount Kimbie/King Krule","dance pop/pop",1,0.257,0.405,0.695,0.22,0.00703,-10.864,0.0369,0.249,169.971,250151
535,Rollercoaster,"Everything But The Girl","dance pop/pop",1,0.478,0.733,0.394,0.124,0.00272,-13.116,0.0324,0.705,117.738,195520
536,"Troubled Mind","Everything But The Girl","dance pop/pop",1,0.784,0.715,0.518,0.0761,9.23E-5,-11.368,0.0287,0.222,102.398,211893
537,"I Don't Understand Anything","Everything But The Girl","dance pop/pop",0,0.258,0.301,0.43,0.0979,3.2E-5,-9.333,0.0366,0.737,186.575,264733
538,"Walking To You","Everything But The Girl","dance pop/pop",0,0.414,0.699,0.324,0.0796,0,-10.963,0.0272,0.844,105.489,210493
539,"Get Me","Everything But The Girl","dance pop/pop",0,0.688,0.738,0.41,0.122,2.26E-6,-11.377,0.0289,0.521,104.091,206133
540,Missing,"Everything But The Girl","dance pop/pop",17,0.662,0.676,0.486,0.121,6.08E-5,-10.457,0.0327,0.0812,123.555,247200
541,"Two Star","Everything But The Girl","dance pop/pop",0,0.323,0.273,0.377,0.104,3.15E-5,-12.055,0.0313,0.723,170.37,245560
542,"We Walk The Same Line","Everything But The Girl",---,0,0.636,0.636,0.49,0.0811,0,-12.557,0.031,0.775,139.503,239960
543,"25th December","Everything But The Girl",---,0,0.205,0.575,0.222,0.0958,0,-12.367,0.0267,0.869,107.413,243200
544,Disenchanted,"Everything But The Girl",---,0,0.355,0.385,0.122,0.106,0,-14.215,0.0298,0.937,83.567,123280
545,"Missing - Todd Terry Remix","Everything But The Girl",---,6,0.646,0.718,0.757,0.0851,0.104,-11.869,0.0327,0.00925,123.473,249533
546,"Night Night (feat. Kehlani)","Cashmere Cat/Kehlani","traditional rock 'n roll",42,0.23,0.19,0.379,0.334,0.0169,-8.388,0.035,0.643,84.821,104887
547,"Europa Pools (feat. Kacy Hill)","Cashmere Cat/Kacy Hill","experimental/experimental rock/outsider",41,0.116,0.425,0.538,0.111,0.000121,-5.696,0.0511,0.448,134.092,205195
548,"9 (After Coachella) (feat. MØ & SOPHIE)","Cashmere Cat/MØ/SOPHIE","experimental/experimental rock/outsider",51,0.466,0.701,0.435,0.105,1.84E-5,-6.401,0.0982,0.488,134.961,272525
549,"Wild Love (feat. The Weeknd & Francis and the Lights)","Cashmere Cat/The Weeknd/Francis and the Lights","experimental/experimental rock/outsider",49,0.195,0.339,0.25,0.115,0.000239,-5.9,0.0376,0.534,143,207499
550,"Quit (feat. Ariana Grande)","Cashmere Cat/Ariana Grande","experimental/experimental rock/outsider",72,0.141,0.44,0.413,0.0997,3.4E-5,-7.365,0.0407,0.105,86.911,258188
551,"Infinite Stripes (feat. Ty Dolla $ign)","Cashmere Cat/Ty Dolla $ign","alternative hip hop/east coast hip hop/hardcore hip hop/hip hop/southern hip hop",47,0.336,0.42,0.509,0.108,1.88E-5,-6.456,0.206,0.0828,183.612,208043
552,"Victoria's Veil","Cashmere Cat","alternative hip hop/east coast hip hop/hardcore hip hop/hip hop/southern hip hop",40,0.249,0.577,0.727,0.293,0.0951,-5.423,0.0596,0.132,125.965,196239
553,"Trust Nobody (feat. Selena Gomez & Tory Lanez)","Cashmere Cat/Selena Gomez/Tory Lanez","alternative hip hop/east coast hip hop/hardcore hip hop/hip hop/southern hip hop",66,0.748,0.49,0.625,0.118,0,-7.248,0.185,0.497,78.762,215670
554,"Love Incredible (feat. Camila Cabello)","Cashmere Cat/Camila Cabello","alternative hip hop/east coast hip hop/hardcore hip hop/hip hop/southern hip hop",64,0.205,0.366,0.5,0.2,0,-8.818,0.119,0.0574,166.834,179609
555,"Plz Don't Go (feat. Jhené Aiko)","Cashmere Cat/Jhene Aiko","alternative hip hop/east coast hip hop/hardcore hip hop/hip hop/southern hip hop",50,0.203,0.339,0.556,0.628,0.00477,-6.111,0.0536,0.201,139.622,236761
556,"String Quartet No. 7 in F-Sharp Minor, Op. 108: I. Allegretto","Dmitri Shostakovich/The Beethoven Quartet","alternative hip hop/east coast hip hop/hardcore hip hop/hip hop/southern hip hop",0,0.297,0.515,0.0825,0.107,0.584,-25.113,0.0436,0.907,129.046,200093
557,"String Quartet No. 7 in F-Sharp Minor, Op. 108: II. Lento","Dmitri Shostakovich/The Beethoven Quartet","alternative hip hop/east coast hip hop/hardcore hip hop/hip hop/southern hip hop",0,0.0369,0.0966,0.0068,0.0907,0.252,-33.502,0.041,0.967,168.616,167547
